Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
2012-12-17,0.0,0.0,0.0,,,1.6178,0.0,0.0
2012-12-18,0.0,0.0,0.0,,,1.6225,0.0,0.0
2012-12-19,0.0,0.0,0.0,,,1.6236,0.0,0.0
2012-12-20,0.0,0.0,0.0,,,1.6255,0.0,0.0
2012-12-21,0.0,0.0,0.0,,,1.6133,0.0,0.0
2012-12-24,0.0,0.0,0.0,,,1.611,0.0,0.0
2012-12-26,0.0,0.0,0.0,,,1.6104,0.0,0.0
2012-12-27,0.0,0.0,0.0,,,1.6089,0.0,0.0
2012-12-28,0.0,0.0,0.0,,,1.6128,0.0,0.0
2012-12-31,0.0,0.0,0.0,,,1.6217,0.0,0.0
2013-01-02,0.0,0.0,0.0,,,1.6214,0.0,0.0
2013-01-03,0.0,0.0,1.6159999999999999,,,1.6071,0.0,0.0
2013-01-04,0.0,0.0,0.0,,,1.6027,0.0,0.0
2013-01-07,0.0,0.0,0.0,,,1.607,0.0,0.0
2013-01-08,0.0,0.0,0.0,,,1.6026,0.0,0.0
2013-01-09,0.0,0.0,0.0,,,1.5986,0.0,0.0
2013-01-10,0.0,0.0,0.0,,,1.6116,0.0,0.0
2013-01-11,0.0,0.0,0.0,,,1.6084,0.0,0.0
2013-01-14,0.0,0.0,0.0,,,1.6049,0.0,0.0
2013-01-15,0.0,0.0,0.0,,,1.6019999999999999,0.0,0.0
2013-01-16,0.0,0.0,0.0,,,1.5973,0.0,0.0
2013-01-17,0.0,0.0,0.0,,,1.5973,0.0,0.0
2013-01-18,0.0,0.0,1.5865,,,1.5828,0.0,0.0
2013-01-22,0.0,0.0,0.0,,,1.5808,0.0,0.0
2013-01-23,0.0,0.0,0.0,,,1.5809,0.0,0.0
2013-01-24,0.0,0.0,0.0,,,1.5761,0.0,0.0
2013-01-25,0.0,0.0,0.0,,,1.5767,0.0,0.0
2013-01-28,0.0,0.0,1.5687,,,1.5668,0.0,0.0
2013-01-29,0.0,1.5692,0.0,,,1.5730000000000002,0.0,0.0
2013-01-30,0.0,0.0,0.0,,,1.5759,0.0,0.0
2013-01-31,0.0,1.5794,0.0,,,1.5822,0.0,0.0
2013-02-01,0.0,0.0,1.5708,,,1.5682,0.0,0.0
2013-02-04,0.0,1.5691,0.0,,,1.5732,0.0,0.0
2013-02-05,0.0,0.0,1.5642,,,1.5634,0.0,0.0
2013-02-06,0.0,0.0,0.0,,,1.5641,0.0,0.0
2013-02-07,0.0,1.5689,0.0,,,1.5682,0.0,0.0
